"ID,Name,Author,genre",,,
254498,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,"{""Fantasy"",""Speculative fiction"", ""Young adult literature"", ""Fiction""}"
254652,Cold Comfort Farm,Stella Gibbons,"{""Science Fiction"", ""Satire"", ""Novel"", ""Fiction"", ""Comedy""}"
255406,Hatter's Castle,A. J. Cronin,"{""Novel""}"
256075,Effi Briest,Theodor Fontane,"{""Fiction"", ""Novel""}"
256424,Article 23,William R. Forstchen,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
256471,The Day of the Jackal,Frederick Forsyth,"{""Thriller"", ""Spy fiction"", ""Fiction"", ""Suspense"", ""Historical novel""}"
259128,Harry Potter and the Goblet of Fire,J. K. Rowling,"{""Speculative fiction""}"
261876,A Presumption of Death,Jill Paton Walsh,"{""Crime Fiction"",""Mystery"", ""Fiction"", ""Suspense""}"
262637,A Tenured Professor,John Kenneth Galbraith,"{""Satire""}"
262839,Trumps of Doom,Roger Zelazny,"{""Speculative fiction"", ""Fantasy""}"
263009,Dream of the Red Chamber,Tsao Hsueh-Chin,"{""Novel""}"
263527,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families: Stories from Rwanda,Philip Gourevitch,"{""Non-fiction""}"
264104,The Haunted Mask,R. L. Stine,"{""Children's literature"", ""Horror"",""Speculative fiction"", ""Fiction""}"
265114,Naked Lunch,William S. Burroughs,"{""Speculative fiction"", ""Novel""}"
265667,Pattern Recognition,William Gibson,"{""Science Fiction"",""Speculative fiction""}"
267083,A Gift Upon the Shore,M. K. Wren,"{""Speculative fiction"", ""Novel""}"
267088,The Chrysalids,John Wyndham,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
267785,Who Goes There?,John W. Campbell,"{""Science Fiction"",""Speculative fiction""}"
269878,Blood of Amber,Roger Zelazny,"{""Speculative fiction"", ""Fantasy""}"
269881,Sign of Chaos,Roger Zelazny,"{""Speculative fiction"", ""Fantasy""}"
269891,Porno,Irvine Welsh,"{""Fiction"", ""Novel""}"
269893,Prince of Chaos,Roger Zelazny,"{""Speculative fiction"", ""Fantasy""}"
271158,The Love of the Last Tycoon,F. Scott Fitzgerald,"{""Fiction"", ""Novel""}"
271163,Save Me the Waltz,Zelda Fitzgerald,"{""Fiction"", ""Novel""}"
271590,It,Stephen King,"{""Speculative fiction"", ""Horror""}"
272241,The Amazing Maurice and His Educated Rodents,Terry Pratchett,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
272323,Permutation City,Greg Egan,"{""Science Fiction"",""Speculative fiction"", ""Transhumanism""}"
272678,Quidditch Through the Ages,J. K. Rowling,"{""Speculative fiction""}"
275025,The Wee Free Men,Terry Pratchett,"{""Speculative fiction"",""Children's literature"", ""Fiction""}"
275376,Strata,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Comedy"", ""Fiction""}"
275377,The Dark Side of the Sun,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
275384,Soul Music,Terry Pratchett,"{""Music"", ""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
275414,Bluebeard,Kurt Vonnegut,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
276145,Thunderball,Ian Fleming,"{""Thriller"", ""Spy fiction""}"
277696,The Scarlet Letter,Nathaniel Hawthorne,"{""Children's literature"", ""Reference"", ""Novel"", ""Romance novel"", ""Fiction"", ""Historical novel""}"
280291,The G-String Murders,Craig Rice,"{""Mystery"", ""Detective fiction"", ""Fiction""}"
286379,Mrs Craddock,W. Somerset Maugham,"{""Fiction"", ""Romance novel"", ""Novel""}"
286833,Hideous Kinky,Esther Freud,"{""Autobiography"", ""Fiction"", ""Novel""}"
287085,Myra Breckinridge,Gore Vidal,"{""Satire"", ""Novel""}"
287393,Operation Shylock: A Confession,Philip Roth,"{""Fiction""}"
287638,Virginia,Ellen Glasgow,"{""Novel""}"
288076,You Only Live Twice,Ian Fleming,"{""Spy fiction""}"
288153,The Stand,Stephen King,"{""Science Fiction"",""Children's literature"", ""Horror"", ""Novel"",""Speculative fiction"", ""Apocalyptic and post-apocalyptic fiction"", ""Fiction""}"
289586,The Man with the Golden Gun,Ian Fleming,"{""Spy fiction""}"
290207,Who Censored Roger Rabbit?,Gary Wolf,"{""Mystery"",""Speculative fiction""}"
290765,The Magic School Bus at the Waterworks,Joanna Cole,"{""Children's literature"", ""Science""}"
290832,The Magic School Bus Lost in the Solar System,Joanna Cole,"{""Speculative fiction"",""Children's literature""}"
291324,The Ugly Duckling,Hans Christian Andersen,"{""Children's literature"", ""Fiction""}"
292192,Things My Girlfriend and I Have Argued About,Mil Millington,"{""Novel""}"
292254,Ring for Jeeves,P. G. Wodehouse,"{""Fiction"", ""Humour""}"
295393,The Lazarus Effect,Bill Ransom,"{""Science Fiction"",""Speculative fiction""}"
296043,Oblomov,Ivan Goncharov,"{""Fiction""}"
296644,Diaspora,Greg Egan,"{""Science Fiction"", ""Transhumanism"", ""Novel"", ""Hard science fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
296653,Schild's Ladder,Greg Egan,"{""Science Fiction"",""Speculative fiction""}"
296834,Murder on the Links,Agatha Christie,"{""Crime Fiction"",""Mystery"",""Children's literature"", ""Fiction"", ""Suspense""}"
297239,The Hero with a Thousand Faces,Joseph Campbell,"{""Psychology"", ""Fiction"", ""Philosophy"", ""Sociology""}"
299323,The Years of Rice and Salt,Kim Stanley Robinson,"{""Alternate history"", ""Science Fiction"",""Speculative fiction"", ""Novel""}"
299543,The Fourth Protocol,Frederick Forsyth,"{""Thriller"", ""Fiction"", ""Novel""}"
300390,Artemis Fowl: The Eternity Code,Eoin Colfer,"{""Children's literature"", ""Fantasy""}"
301064,The Little Mermaid,Hans Christian Andersen,"{""Children's literature"", ""Fiction"", ""Sociology""}"
301587,The Gods Themselves,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction"", ""Novel""}"
302301,Charlotte's Web,E. B. White,"{""Speculative fiction"",""Children's literature""}"
302997,Howl's Moving Castle,Diana Wynne Jones,"{""Fantasy"",""Speculative fiction"", ""Young adult literature""}"
303045,Joy,Marsha A. Hunt,"{""Novel""}"
303439,Breakfast of Champions,Kurt Vonnegut,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
303465,Mother Night,Kurt Vonnegut,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
305084,Freedom Evolves,Daniel Dennett,"{""Non-fiction""}"
305160,Rainbow Six,Tom Clancy,"{""Thriller"", ""Fiction"", ""Novel""}"
305372,Jasmine,Bharati Mukherjee,"{""Fiction"", ""Novel""}"
305504,Far from the Madding Crowd,Thomas Hardy,"{""Novel""}"
306191,Vineland,Thomas Pynchon,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
306344,Hallowe'en Party,Agatha Christie,"{""Crime Fiction""}"
306530,Empire of the Sun,J. G. Ballard,"{""Autobiographical novel"", ""Historical fiction"", ""Fiction"", ""War novel""}"
306554,Lies and the Lying Liars Who Tell Them,Al Franken,"{""Fiction"", ""Humour""}"
308659,Three Comrades,Erich Maria Remarque,"{""War novel"", ""Novel""}"
309081,The Forever War,Joe Haldeman,"{""Science Fiction"",""Speculative fiction""}"
309323,"Bambi, A Life in the Woods",Felix Salten,"{""Children's literature"", ""Fiction""}"
309408,Robots and Empire,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
309409,Foundation,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction"", ""Novel""}"
309433,Second Foundation,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
310625,The Vicomte de Bragelonne,Alexandre Dumas,"{""History""}"
310640,Twenty Years After,Alexandre Dumas,"{""Historical novel""}"
310660,Logan's Run,William F. Nolan,"{""Science Fiction"",""Speculative fiction"", ""Dystopia""}"
311477,Girlfriend in a Coma,Douglas Coupland,"{""Fiction"", ""Novel""}"
313191,The Sparrow,Mary Doria Russell,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
314203,Red Rabbit,Tom Clancy,"{""Thriller"", ""Fiction"", ""Suspense""}"
314793,Family Matters,Rohinton Mistry,"{""Fiction"", ""Novel""}"
315122,Sartoris,William Faulkner,"{""Novel""}"
315188,Babbitt,Sinclair Lewis,"{""Satire"", ""Fiction"", ""Novel""}"
315418,Amerika,Franz Kafka,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
315900,The Farthest Shore,Ursula K. Le Guin,"{""Science Fiction"",""Children's literature"",""Speculative fiction"", ""Fantasy"", ""Fiction"", ""Bildungsroman""}"
317002,The Quiet American,Graham Greene,"{""Speculative fiction"", ""Fiction"", ""War novel""}"
317137,Noli Me Tangere,José Rizal,"{""Satire"", ""Novel""}"
317733,Feet of Clay,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
317934,The Cask of Amontillado,Edgar Allan Poe,"{""Horror"", ""Short story""}"
318225,Thursbitch,Alan Garner,"{""Speculative fiction"", ""Fantasy""}"
318747,Ripley's Game,Patricia Highsmith,"{""Crime Fiction"",""Mystery""}"
318820,An American Tragedy,Theodore Dreiser,"{""Crime Fiction"", ""Fiction""}"
319373,General Theory of Employment Interest and Money,John Maynard Keynes,"{""Business"", ""Economics"", ""Fiction"",""Non-fiction""}"
319805,Tintin in America,Hergé,"{""Comic book""}"
320387,Christine,Stephen King,"{""Speculative fiction"", ""Horror""}"
320809,Nova Express,William S. Burroughs,"{""Science Fiction"",""Speculative fiction""}"
321358,Katar,Stanisław Lem,"{""Science Fiction"",""Speculative fiction""}"
321363,Fiasco,Stanisław Lem,"{""Science Fiction"",""Speculative fiction""}"
322301,As I Lay Dying,William Faulkner,"{""Black comedy"", ""Fiction"", ""Novel""}"
323063,The God of Small Things,Arundhati Roy,"{""Fiction"", ""Novel""}"
327121,Quicksilver,Neal Stephenson,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Historical novel""}"
328357,The Other Wind,Ursula K. Le Guin,"{""Science Fiction"",""Children's literature"", ""Horror"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
328689,The Colour of Magic,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
328691,The Light Fantastic,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction"", ""Suspense""}"
328965,Children of the Atom,Wilmar H. Shiras,"{""Science Fiction""}"
329145,True Names,Vernor Vinge,"{""Science Fiction"", ""Fantasy"", ""Fiction""}"
329756,The Postman Always Rings Twice,James M. Cain,"{""Crime Fiction"",""Mystery"", ""Fiction"", ""Suspense""}"
330523,Siddhartha,Hermann Hesse,"{""Speculative fiction"", ""Fiction""}"
331675,Foundation and Empire,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
331778,Equal Rites,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
331967,Guards! Guards!,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Comedy"", ""Fiction""}"
332043,Pyramids,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
333495,The Monkey's Paw,W. W. Jacobs,"{""Speculative fiction""}"
333987,The Master and Margarita,Mikhail Bulgakov,"{""Novel"", ""Satire"",""Speculative fiction"", ""Romance novel"", ""Farce""}"
335534,Disgrace,John Maxwell Coetzee,"{""Novel""}"
336499,The Lords of Discipline,Pat Conroy,"{""Fiction"", ""Roman""}"
337252,Out of the Silent Planet,C. S. Lewis,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
338090,Eric,Terry Pratchett,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
338183,The Sirens of Titan,Kurt Vonnegut,"{""Black comedy"", ""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
338274,Mila 18,Leon Uris,"{""Science Fiction"", ""Fantasy"", ""Fiction""}"
338872,Freaky Friday,Mary Rodgers,"{""Children's literature"", ""Young adult literature"",""Speculative fiction"", ""Fiction"", ""Comedy""}"
338949,How Few Remain,Harry Turtledove,"{""Alternate history"", ""Science Fiction"",""Speculative fiction""}"
339133,Perelandra,C. S. Lewis,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
339810,Teranesia,Greg Egan,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
340909,On the Road,Jack Kerouac,"{""Roman"", ""Novel"", ""Fiction""}"
341263,Vernon God Little,D. B. C. Pierre,"{""Fiction""}"
341357,The Last Hero,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
342495,Vile Bodies,Evelyn Waugh,"{""Fiction"", ""Novel""}"
342518,Gilgamesh the King,Robert Silverberg,"{""Speculative fiction"", ""Fantasy""}"
342524,Roma Eterna,Robert Silverberg,"{""Alternate history"", ""Science Fiction"",""Speculative fiction"", ""Historical fiction"", ""Fiction""}"
343425,The Emerald City of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
344101,A Door Into Ocean,Joan Slonczewski,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
344267,The Robber Bride,Margaret Atwood,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
344570,The Day of the Locust,Nathanael West,"{""Fiction"", ""Novel""}"
344833,On Her Majesty's Secret Service,Ian Fleming,"{""Spy fiction""}"
345005,The Mote in God's Eye,Jerry Pournelle,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
347822,Persuasion,Jane Austen,"{""Novel"",""Children's literature"", ""Suspense"", ""Romance novel"", ""Fiction""}"
348200,Stand on Zanzibar,John Brunner,"{""Science Fiction"",""Speculative fiction"", ""Novel"", ""Dystopia""}"
348415,Rubyfruit Jungle,Rita Mae Brown,"{""Fiction"", ""Novel""}"
348697,Fallen Dragon,Peter F. Hamilton,"{""Science Fiction"",""Speculative fiction""}"
349114,Maus,Art Spiegelman,"{""Autobiography"", ""Biography""}"
349537,The Sea-Wolf,Jack London,"{""Children's literature"", ""Fiction"", ""Adventure novel"", ""Suspense""}"
349907,Count Zero,William Gibson,"{""Cyberpunk"", ""Science Fiction"",""Speculative fiction"", ""Dystopia""}"
349909,Mona Lisa Overdrive,William Gibson,"{""Cyberpunk"", ""Science Fiction"",""Speculative fiction"", ""Novel"", ""Dystopia""}"
350754,Tehanu,Ursula K. Le Guin,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
351047,The Missionary Position,Christopher Hitchens,"{""Biography""}"
352250,The Plague Dogs,Richard Adams,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
352521,Moll Flanders,Daniel Defoe,"{""Novel"", ""Fantasy"", ""Fiction"", ""Suspense""}"
352823,Diary of an Ordinary Woman,Margaret Forster,"{""Novel""}"
353198,The Road to Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
353210,The Last Battle,C. S. Lewis,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
353714,After the Funeral,Agatha Christie,"{""Crime Fiction"",""Mystery"",""Children's literature"", ""Fiction"", ""Suspense""}"
354398,She: A History of Adventure,H. Rider Haggard,"{""Adventure novel"",""Speculative fiction"", ""Romance novel"", ""Fantasy"", ""Fiction"", ""Gothic fiction"",""Chivalric romance""}"
354422,Burmese Days,George Orwell,"{""Fiction"", ""Novel""}"
354429,A Clergyman's Daughter,George Orwell,"{""Novel""}"
355167,Star Maker,Olaf Stapledon,"{""Scientific romance"", ""Science Fiction"",""Speculative fiction"", ""Novel"", ""Fiction""}"
355413,Player Piano,Kurt Vonnegut,"{""Science Fiction"",""Speculative fiction"", ""Dystopia""}"
355688,The Loved One,Evelyn Waugh,"{""Satire"", ""Fiction"", ""Novel""}"
355869,A Town Like Alice,Nevil Shute,"{""Fiction""}"
356670,We the Living,Ayn Rand,"{""Autobiographical novel"", ""Historical fiction"", ""Fiction""}"
358057,When Harlie Was One,David Gerrold,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
358335,The Call of the Wild,Jack London,"{""Children's literature"", ""Adventure"", ""Adventure novel"",""Speculative fiction"", ""Fiction"", ""Historical fiction""}"
358542,The Soft Machine,William S. Burroughs,"{""Speculative fiction"", ""Novel""}"
358867,Caddie Woodlawn,Carol Ryrie Brink,"{""Children's literature"", ""Fiction""}"
360245,The Sun Also Rises,Ernest Hemingway,"{""Roman"",""Children's literature"", ""Novel"", ""Fiction""}"
360837,Germinal,Émile Zola,"{""Novel""}"
361113,Les Liaisons dangereuses,Pierre Choderlos de Laclos,"{""Epistolary novel""}"
362804,The First Circle,Aleksandr Solzhenitsyn,"{""Fiction"", ""Novel""}"
362887,Death Be Not Proud,John Gunther,"{""Non-fiction"",""Memoir""}"
364499,The Golden Age,John C. Wright,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction""}"
364618,The Good Soldier Švejk,Jaroslav Hašek,"{""Black comedy"", ""Satire"", ""Novel""}"
365182,Singularity Sky,Charles Stross,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
365537,The Marvelous Land of Oz,L. Frank Baum,"{""Speculative fiction"",""Children's literature""}"
366534,Ozma of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
367519,Prey,Michael Crichton,"{""Science Fiction"",""Speculative fiction"", ""Techno-thriller"",""Mystery"", ""Suspense"", ""Fiction""}"
367574,The Tin Woodman of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
369457,Rocannon's World,Ursula K. Le Guin,"{""Science Fiction"",""Speculative fiction""}"
370203,Always Coming Home,Ursula K. Le Guin,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
370284,The Last of the Mohicans,James Fenimore Cooper,"{""Historical novel""}"
371520,Dorothy and the Wizard in Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
371532,Forward the Foundation,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
373170,Ramona,Helen Hunt Jackson,"{""Children's literature"", ""Fiction"", ""Novel""}"
373555,Tik-Tok of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
373711,The Truce at Bakura,Kathy Tyers,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
374708,The Scarecrow of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
374767,The Genius and the Goddess,Aldous Huxley,"{""Romance novel""}"
374803,Balance Point,Kathy Tyers,"{""Science Fiction"",""Speculative fiction"", ""Fantasy""}"
374924,The Old Capital,Yasunari Kawabata,"{""Novel""}"
375035,Destiny's Way,Walter Jon Williams,"{""Science Fiction"",""Speculative fiction""}"
375354,Timequake,Kurt Vonnegut,"{""Autobiographical novel"", ""Time travel"",""Speculative fiction""}"
375359,The Neverending Story,Michael Ende,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
376862,The Chosen,Chaim Potok,"{""Speculative fiction"",""Children's literature"", ""Fiction"", ""Novel""}"
376954,The Campus Murders,Gil Brewer,"{""Mystery"", ""Detective fiction""}"
377945,Rinkitink in Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
378447,Arrowsmith,Sinclair Lewis,"{""Fiction"", ""Novel""}"
379178,The Lost Princess of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
380013,The Time Ships,Stephen Baxter,"{""Science Fiction"", ""Novel"", ""Alternate history"",""Speculative fiction"", ""Fiction"", ""Time travel""}"
380015,Evolution,Stephen Baxter,"{""Science Fiction"",""Speculative fiction"", ""Fantasy""}"
380143,Black Beauty,Anna Sewell,"{""Children's literature"", ""Fiction"", ""Novel""}"
381378,A Visit from St. Nicholas,Clement Clarke Moore,"{""Children's literature""}"
381411,Vector Prime,Robert Anthony Salvatore,"{""Science Fiction"",""Speculative fiction""}"
381491,The Thorn Birds,Colleen McCullough,"{""Children's literature"", ""Fiction"", ""Romance novel"", ""Novel""}"
382115,The Magic of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
382176,Charlie and the Great Glass Elevator,Roald Dahl,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
383912,The Inheritors,Ford Madox Ford,"{""Novel"", ""Science Fiction"",""Speculative fiction"", ""Poetry"", ""Fiction""}"
384072,Moving Pictures,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
384688,Glinda of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
385612,Walk Two Moons,Sharon Creech,"{""Children's literature"", ""Young adult literature"", ""Fiction""}"
385678,"God Bless You, Mr. Rosewater",Kurt Vonnegut,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
385817,The Unknown Soldier,Väinö Linna,"{""War novel""}"
386381,Main Street,Sinclair Lewis,"{""Autobiography"", ""Biography"",""Children's literature"", ""Fiction"", ""Novel""}"
386568,Misery,Stephen King,"{""Children's literature"", ""Horror"",""Speculative fiction"", ""Fiction""}"
386867,The Monk,M. G. Lewis,"{""Gothic fiction""}"
386988,Star by Star,Troy Denning,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
388046,American Tabloid,James Ellroy,"{""Crime Fiction"",""Mystery"",""Speculative fiction"", ""Fiction"", ""Suspense""}"
388056,The Wonderful Adventures of Nils,Selma Lagerlöf,"{""Speculative fiction"",""Children's literature""}"
390168,The Cold Six Thousand,James Ellroy,"{""Crime Fiction"",""Mystery"", ""Novel"", ""Suspense""}"
391497,Fifth Business,Robertson Davies,"{""Speculative fiction"", ""Fiction""}"
393290,Black Boy,Richard Wright,"{""Autobiography"", ""Biography"", ,""Non-fiction""}"
393492,The City and the Pillar,Gore Vidal,"{""Novel""}"
393692,Tai-Pan: A Novel of Hong Kong,James Clavell,"{""Historical fiction"", ""Fiction"", ""Novel""}"
394089,Horton Hears a Who!,Dr. Seuss,"{""Children's literature""}"
394715,The World is Round,Tony Rothman,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction""}"
395037,’Salem's Lot,Stephen King,"{""Gothic fiction"",""Speculative fiction"", ""Horror""}"
395683,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"{""Fiction""}"
395880,The Black Dahlia,James Ellroy,"{""Crime Fiction"",""Mystery"", ""Novel"", ""Fiction"", ""Suspense""}"
397398,The Bourne Identity,Robert Ludlum,"{""Thriller"",""Mystery"", ""Spy fiction"", ""Fiction"", ""Suspense""}"
398809,The Gripping Hand,Jerry Pournelle,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
398933,Redwall,Brian Jacques,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
399019,Forever Peace,Joe Haldeman,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
399029,Alaska,James A. Michener,"{""History"", ""Fiction"", ""Historical novel""}"
401482,The Mill on the Floss,George Eliot,"{""Children's literature"", ""Novel"", ""Romance novel"",""Mystery"", ""Fiction"", ""Suspense""}"
401627,Lullaby,Chuck Palahniuk,"{""Satire"", ""Horror"",""Speculative fiction"", ""Fiction""}"
404949,Lucky Jim,Kingsley Amis,"{""Comic novel"", ""Fiction"", ""Novel""}"
406609,"For Us, The Living: A Comedy of Customs",Robert A. Heinlein,"{""Science Fiction"",""Speculative fiction""}"
407392,A Connecticut Yankee in King Arthur's Court,Mark Twain,"{""Science Fiction"",""Children's literature"", ""Alternate history"",""Speculative fiction"", ""Satire"", ""Fantasy"", ""Fiction"", ""Time travel"", ""Humour""}"
408735,Absolution Gap,Alastair Reynolds,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction""}"
408738,Broken Angels,Richard Morgan,"{""Science Fiction"",""Speculative fiction""}"
409036,"Coronation, or the Last of the Romanovs",Boris Akunin,"{""Mystery"", ""Novel"", ""History""}"
409236,Wolves of the Calla,Stephen King,"{""Science Fiction"", ""Horror"", ""Western fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
410134,The Good Earth,Pearl S. Buck,"{""Historical fiction"",""Children's literature"", ""Fiction""}"
410873,The Secret Garden,Frances Hodgson Burnett,"{""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
410932,"The Sea, the Sea",Iris Murdoch,"{""Fiction""}"
411954,Trinity,Leon Uris,"{""Historical fiction"", ""Fiction""}"
412140,The Discovery of Heaven,Harry Mulisch,"{""Fiction"", ""Novel""}"
412654,A Prayer for Owen Meany,John Irving,"{""Novel""}"
413263,Get Shorty,Elmore Leonard,"{""Crime Fiction"",""Mystery"", ""Fiction""}"
414118,Autobiography of a Brown Buffalo,Oscar Zeta Acosta,"{""Autobiography"", ""Novel""}"
414331,The Naked Sun,Isaac Asimov,"{""Mystery"", ""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
415267,The Man Who Was Thursday,G. K. Chesterton,"{""Thriller"",""Mystery"",""Speculative fiction"", ""Fiction"", ""Novel""}"
415715,A Simple Plan,Scott Smith,"{""Thriller"",""Mystery"", ""Fiction"", ""Suspense""}"
417955,"Farewell, My Lovely",Raymond Chandler,"{""Crime Fiction"", ""Hardboiled""}"
417968,The Long Goodbye,Raymond Chandler,"{""Mystery"", ""Detective fiction"", ""Novel"", ""Hardboiled""}"
418332,The Once and Future King,T. H. White,"{""Speculative fiction"", ""Fantasy""}"
418537,Relic,Douglas Preston,"{""Thriller"", ""Science Fiction"", ""Horror"",""Speculative fiction"", ""Techno-thriller"", ""Fiction""}"
418808,The Mayor of Casterbridge: The Life and Death of a Man of Character,Thomas Hardy,"{""Novel""}"
419078,Life of Pi,Yann Martel,"{""Fiction"", ""Novel""}"
420130,The Robots of Dawn,Isaac Asimov,"{""Mystery"", ""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
420442,Peril at End House,Agatha Christie,"{""Crime Fiction"",""Mystery"",""Children's literature"", ""Fiction"", ""Suspense""}"
420985,The Subtle Knife,Philip Pullman,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
421106,The Horse and His Boy,C. S. Lewis,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
421290,The Story of the Stone,Barry Hughart,"{""Speculative fiction"", ""Fantasy""}"
421473,The Mists of Avalon,Marion Zimmer Bradley,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
422466,The Book of Merlyn,T. H. White,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
423605,The Iron Heel,Jack London,"{""Science Fiction"",""Speculative fiction"", ""Utopian and dystopian fiction"", ""Fantasy"", ""Fiction"", ""Dystopia""}"
423606,Martin Eden,Jack London,"{""Children's literature"", , ""Fiction"", ""Novel""}"
423607,The Valley of the Moon,Jack London,"{""Children's literature"", ""Fiction""}"
423675,At Swim-Two-Birds,Flann O'Brien,"{""Novel""}"
423959,Startide Rising,David Brin,"{""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction"", ""Novel""}"
424021,Rilla of Ingleside,Lucy Maud Montgomery,"{""Children's literature""}"
424293,The Pickwick Papers,Charles Dickens,"{""Fiction"", ""Novel""}"
424680,Quarantine,Greg Egan,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
